1 0 
1 0.01 
1.0001 0.02 
1.0003 0.030001 
1.0006 0.040004 
1.001 0.05001 
1.0015 0.06002 
1.0021 0.070035 
1.0028 0.080056 
1.0036 0.090084 
1.0045 0.10012 
1.0055 0.110165 
1.0066 0.12022 
1.00781 0.130286 
1.00911 0.140364 
1.01051 0.150455 
1.01202 0.16056 
1.01362 0.170681 
1.01533 0.180817 
1.01714 0.19097 
1.01905 0.201142 
